"NUM"	"RegionId"	"DistrictId"	"CommuneId"	"Departemen"	"Commune"	"CodeCommun"	"SanteID"	"HealthC_ID"	"NomInstitu"	"Fac_NameEN"	"Fac_NameFr"	"FacNameKr"	"Oorganisat"	"Categorie"	"Type"	"PCode"	"Damage"	"Address"	"Telephone"	"FAX"	"email"	"Constructn"	"Comment"	"X_DDS"	"Y_DDS"	"Accuracy"	"Source"
126	3	1	11	"NORD"	"CAP HAITIEN"	311	8	3110126	"DISPENSAIRE STE PHILOMENE"					"DISP"	"PRI"	31107								-72.210480000000	19.745017000000		"2005 MSPP database with geocodes"
127	3	2	13	"NORD"	"LIMONADE"	313	6	3130127	"DISPENSAIRE BORD DE MER LIMONADE"					"DISP"		95091								-72.119150000000	19.727527000000		"2005 MSPP database with geocodes"
128	3	2	13	"NORD"	"LIMONADE"	313	1	3130128	"CENTRE DE SANTE DE LIMONADE"				"MSPP"	"C/S"		95092								-72.126098000000	19.669489000000		"2005 MSPP database with geocodes"
129	3	2	12	"NORD"	"QUARTIER MORIN"	312	9	3120129	"DIPENSAIRE DE CADUSH"					"DISP"		95093								-72.181107000000	19.641822000000		"2005 MSPP database with geocodes"
130	3	2	12	"NORD"	"QUARTIER MORIN"	312	13	3120130	"DISPENSAIRE ST LOUIS"					"DISP"		95094								-72.156383000000	19.697769000000		"2005 MSPP database with geocodes"
131	3	2	12	"NORD"	"QUARTIER MORIN"	312	2	3120131	"DISPENSAIRE DE QUARTIER MORIN"					"DISP"		95095								-72.157690000000	19.697673000000		"2005 MSPP database with geocodes"
132	3	2	12	"NORD"	"QUARTIER MORIN"	312	15	3120132	"DISPENSAIRE STE BERNADETTE DE CADUSH"					"DISP"		95096								-72.180766000000	19.643938000000		"2005 MSPP database with geocodes"
133	3	4	43	"NORD"	"RANQUITTE"	343	5	3430133	"CENTRE DE SANTE DE RANQUITTE"					"C/S"		95097								-72.082868000000	19.410437000000		"2005 MSPP database with geocodes"
134	2	4	22	"SUD EST"	"COTE-DE-FER"	222	0	2229001	"DP DE COTE DE FER"					"DISP"		95098								-73.003525000000	18.190104000000		"2005 MSPP database with geocodes"
135	9	6	22	"NORD OUEST"	"ANSE A FOLEUR"	922	2	9220135	"DP DE DITTY"					"DISP"		95099								-72.613725000000	19.845725000000		"2005 MSPP database with geocodes"
136	1	8	22	"OUEST"	"PETIT-GOAVE"	122	0	1229003	"DP GERARD DESGRANGES"					"CSL"	"PRI"	12208								-72.874795000000	18.419686000000		"2005 MSPP database with geocodes"
137	1	8	22	"OUEST"	"PETIT-GOAVE"	122	4	1220137	"DP DE VIALET"				"MSPP"	"DISP"	"PUB"	12202								-72.943915000000	18.416735000000		"2005 MSPP database with geocodes"
138	1	8	22	"OUEST"	"PETIT-GOAVE"	122	0	1229002	"DP DE TROU CHOUCHOU (FERME)"				"MSPP"	"DISP"		95100								-72.968100000000	18.451811000000		"2005 MSPP database with geocodes"
139	1	8	22	"OUEST"	"PETIT-GOAVE"	122	5	1220139	"DP DE MADELAINE"				"MSPP"	"DISP"	"PUB"	12203								-73.008042000000	18.411898000000		"2005 MSPP database with geocodes"
140	1	8	22	"OUEST"	"PETIT-GOAVE"	122	8	1220140	"DP ARNOUX"				"MSPP"	"DISP"	"PUB"	12204								-73.015871000000	18.393524000000		"2005 MSPP database with geocodes"
141	1	8	22	"OUEST"	"PETIT-GOAVE"	122	0	1229004	"DP OLIVIER"					"CSL"	"PRI"	12207								-73.040634000000	18.425418000000		"2005 MSPP database with geocodes"
142	1	8	22	"OUEST"	"PETIT-GOAVE"	122	10	1220142	"CENTRE DE SANTE DE DESLATTES"					"CSL"	"PRI"	12206								-72.958119000000	18.305891000000		"2005 MSPP database with geocodes"
143	1	8	22	"OUEST"	"PETIT-GOAVE"	122	9	1220143	"CENTRE DE SANTE DES PALMES"					"CSL"	"PRI"	12205								-72.863636000000	18.303719000000		"2005 MSPP database with geocodes"
144	1	8	22	"OUEST"	"PETIT-GOAVE"	122	13	1220144	"DP APV"					"DISP"	"PRI"	12209								-72.823946000000	18.377658000000		"2005 MSPP database with geocodes"
145	1	8	23	"OUEST"	"GRAND-GOAVE"	123	1	1230145	"CENTRE DE SANTE GEORGES GAUVIN"				"MSPP"	"CAL"	"PUB"	12301								-72.769373000000	18.428522000000		"2005 MSPP database with geocodes"
146	1	8	23	"OUEST"	"GRAND-GOAVE"	123	0	1239002	"DP DE DANO (Danneau )"					"DISP"	"PUB"	11304								-72.747658000000	18.392586000000		"2005 MSPP database with geocodes"
147	1	8	23	"OUEST"	"GRAND-GOAVE"	123	3	1230147	"DP DE MEYER"				"MSPP"	"CSL"	"PUB"	12302								-72.716747000000	18.348789000000		"2005 MSPP database with geocodes"
148	1	8	23	"OUEST"	"GRAND-GOAVE"	123	6	1230148	"DP DE DUFOUR"				"MSPP"	"DISP"	"PUB"	12303								-72.800062000000	18.317441000000		"2005 MSPP database with geocodes"
149	9	6	22	"NORD OUEST"	"ANSE A FOLEUR"	922	1	9220149	"CENTRE DE SANTE DE ANSE-A-FOLEUR"				"MSPP"	"C/S"		95101								-72.617467000000	19.891715000000		"2005 MSPP database with geocodes"
150	1	4	41	"OUEST"	"ARCAHAIE"	141	1	1410150	"CENTRE DE SANTE NICOLAS ARMAND"				"MSPP"	"CAL"	"PUB"	14101								-72.513078000000	18.771604000000		"2005 MSPP database with geocodes"
151	1	4	41	"OUEST"	"ARCAHAIE"	141	6	1410151	"SADA MATHEUX"				"SADA"	"CSL"	"PRI"	14103								-72.539253000000	18.820728000000		"2005 MSPP database with geocodes"
152	1	4	41	"OUEST"	"ARCAHAIE"	141	9	1410152	"CLINIQUE MERES ET ENFANTS"					"CSL"	"PRI"	14105								-72.523894000000	18.778891000000		"2005 MSPP database with geocodes"
153	1	4	41	"OUEST"	"ARCAHAIE"	141	12	1410153	"DISPENSAIRE DE ST ART"				"MSPP"	"DISP"		95102								-72.566751000000	18.819806000000		"2005 MSPP database with geocodes"
154	1	4	42	"OUEST"	"CABARET"	142	5	1420154	"DISPENSAIRE DE CASALE"					"DISP"	"PUB"	14203								-72.385233000000	18.797148000000		"2005 MSPP database with geocodes"
155	1	4	41	"OUEST"	"ARCAHAIE"	141	13	1410155	"SADA - FONDS BAPTISTE"					"Unknown"		95103							"Multiple records - possible location"	-72.584796000000	18.924011000000		"2005 MSPP database with geocodes"
156	10	3	51	"NIPPES"	"ARNAUD"	1017	4	10170156	"DISPENSAIRE DE ARNAUD"				"HAITI MISSION"	"DISP"		95104								-73.379997000000	18.446814000000		"2005 MSPP database with geocodes"
157	10	3	51	"NIPPES"	"ANSE-A-VEAU"	1015	3	10150157	"DISPENSAIRE DE JAVEL (FERME)"				"MSPP"	"DISP"		95105								-73.268958000000	18.424954000000		"2005 MSPP database with geocodes"
158	10	3	51	"NIPPES"	"ANSE-A-VEAU"	1015	2	10150158	"DISPENSAIRE DE ST YVES"				"EGLISE CATHOLIQUE"	"DISP"		95106								-73.278206000000	18.436404000000		"2005 MSPP database with geocodes"
159	10	3	51	"NIPPES"	"ANSE-A-VEAU"	1015	1	10150159	"HOPITAL JULES FLEURY D'ANSE A VEAU"				"MSPP"	"HOP"		95107								-73.342236000000	18.503500000000		"2005 MSPP database with geocodes"
160	10	4	54	"NIPPES"	"L'ASILE"	1016	2	10160160	"DISPENSAIRE DE L'AZILE"				"MSPP"	"DISP"		95108								-73.415095000000	18.383447000000		"2005 MSPP database with geocodes"
161	10	4	54	"NIPPES"	"L'ASILE"	1016	3	10160161	"CENTRE DE BETHESDA PLEUVANT DE L'AZILE"				"LA FAMILLE KENOLD JOSEPH MSPP"	"C/S"		95109								-73.496559000000	18.372841000000		"2005 MSPP database with geocodes"
162	10	4	54	"NIPPES"	"L'ASILE"	1016	4	10160162	"DISPENSAIRE CHARNGEUX"				"MSPP"	"DISP"		95110								-73.528113000000	18.372654000000		"2005 MSPP database with geocodes"
163	9	4	13	"NORD OUEST"	"BASSIN BLEU"	913	4	9130163	"DISPENSAIRE DE HAUT MOUSTIQUE"				"TCHAKA"	"DISP"		95111								-72.874870000000	19.742894000000		"2005 MSPP database with geocodes"
164	9	4	13	"NORD OUEST"	"BASSIN BLEU"	913	0	9139003	"DISPENSAIRE LA NATIVITE"				"TCHAKA"	"DISP"		95112								-72.877768000000	19.796408000000		"2005 MSPP database with geocodes"
165	9	4	13	"NORD OUEST"	"BASSIN BLEU"	913	0	9139004	"LA PROVIDENCE DUGAS"				"TCHAKA"	"Other"		95113								-72.769379000000	19.832604000000		"2005 MSPP database with geocodes"
166	9	4	13	"NORD OUEST"	"BASSIN BLEU"	913	1	9130166	"HOPITAL BON SAMARITIN DE BASSIN BLEU"				"TCHAKA"	"HOP"		95114								-72.797069000000	19.782552000000		"2005 MSPP database with geocodes"
167	5	1	11	"ARTIBONITE"	"GONAIVES"	511	15	5110167	"CENTRE DE SANTE BON BERGER BASSIN"				"A.M.G. (ASSOCIATION MISSIONAIRE GLOBAL)"	"C/S"		95115								-72.697042000000	19.546927000000		"2005 MSPP database with geocodes"
168	5	1	11	"ARTIBONITE"	"GONAIVES"	511	4	5110168	"DISPENSAIRE DE BAYONNAIS"				"MSPP"	"DISP"		95116								-72.478343000000	19.410211000000		"2005 MSPP database with geocodes"
169	3	5	51	"NORD"	"BORGNE"	351	2	3510169	"DISPENSAIRE HOSPITALIER DU BORGNE"				"MSPP"	"DISP"		95117								-72.515121000000	19.838870000000		"2005 MSPP database with geocodes"
170	9	2	32	"NORD OUEST"	"BAIE DE HENNE"	932	6	9320170	"CENTRE DE SANTE BAIE DE HENNE"				"MSPP"	"C/S"		95118								-73.211532000000	19.667006000000		"2005 MSPP database with geocodes"
171	9	2	33	"NORD OUEST"	"BOMBARDOPOLIS"	933	10	9330171	"DISPENSAIRE CITENNE REMY"				"CAM"	"DISP"		95119								-73.288889000000	19.678934000000		"2005 MSPP database with geocodes"
172	9	2	32	"NORD OUEST"	"BAIE DE HENNE"	932	9	9320172	"DISPENSAIRE DE DUPRE"				"CHILD CARE"	"DISP"		95120								-73.209117000000	19.748654000000		"2005 MSPP database with geocodes"
173	9	2	32	"NORD OUEST"	"BAIE DE HENNE"	932	6	9320173	"DISPENSAIRE DE PETITE RIVIERE"				"CHILD CARE"	"DISP"		95121								-73.171123000000	19.721143000000		"2005 MSPP database with geocodes"
174	9	2	32	"NORD OUEST"	"BAIE DE HENNE"	932	0	9329001	"JOSHUA MEMORIAL CLINIC"				"CAM"	"C/S"		95122								-73.159035000000	19.727117000000		"2005 MSPP database with geocodes"
175	9	2	33	"NORD OUEST"	"BOMBARDOPOLIS"	933	2	9330175	"HOPITAL EVANGELIQUE DE BOMBARDOPOLIS"				"INTERNATIONAL MISSIONARY FELLOSHIP"	"HOP"		95123								-73.336307000000	19.692913000000		"2005 MSPP database with geocodes"
176	9	2	33	"NORD OUEST"	"BOMBARDOPOLIS"	933	5	9330176	"CLINIQUE MONT DES OLIVIERS"				"EGLISE CATHOLIQUE"	"C/S"		95124								-73.368798000000	19.694485000000		"2005 MSPP database with geocodes"
177	9	2	33	"NORD OUEST"	"BOMBARDOPOLIS"	933	4	9330177	"DISPENSAIRE  ROCHEFORT"				"COMMUNAUTE"	"DISP"		95125								-73.380329000000	19.699323000000		"2005 MSPP database with geocodes"
178	9	2	33	"NORD OUEST"	"BOMBARDOPOLIS"	933	8	9330178	"DISPENSAIRE DE DESFORGES"					"DISP"		95126								-73.393807000000	19.706012000000		"2005 MSPP database with geocodes"
179	9	3	11	"NORD OUEST"	"PORT DE PAIX"	911	15	9110179	"CENTRE MEDICAL BERACA"				"Sider"	"C/S"		95127								-72.774676000000	19.945276000000		"2005 MSPP database with geocodes"
180	1	4	42	"OUEST"	"CABARET"	142	2	1420180	"CENTRE DE SANTE SADA DE SOURCE MATELAS"				"SADA"	"CSL"	"PRI"	14201								-72.373957000000	18.721378000000		"2005 MSPP database with geocodes"
181	1	4	42	"OUEST"	"CABARET"	142	3	1420181	"CENTRE DE SANTE DE CABARET"				"MSPP"	"CSL"	"PUB"	14202								-72.418979000000	18.736155000000		"2005 MSPP database with geocodes"
182	1	4	42	"OUEST"	"CABARET"	142	8	1420182	"CENTRE DE SANTE / BELLANGER"				"SADA"	"CSL"	"PRI"	14204								-72.441713000000	18.732097000000		"2005 MSPP database with geocodes"
183	1	4	42	"OUEST"	"CABARET"	142	10	1420183	"CENTRE DE SANTE ST ANTOINE DE TITANYEN"				"HAITI - MED"	"CSL"	"PRI"	14205								-72.344932000000	18.711975000000		"2005 MSPP database with geocodes"
184	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139007	"CENTRE DE SANTE OPA"					"C/S"		95128								-72.383355000000	18.519850000000		"2005 MSPP database with geocodes"
185	1	1	13	"OUEST"	"CARREFOUR"	113	88	1130185	"CENTRE DE BIZOTON BIZOTON"					"CSL"	"PRI"	11301								-72.381930000000	18.527659000000		"2005 MSPP database with geocodes"
186	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139030	"SANTE POUR TOUS"				"PIERRE LOUIS"	"Unknown"		95129								-72.415362000000	18.522304000000		"2005 MSPP database with geocodes"
187	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139005	"CENTRE DE SANTE LA MAIN TENDUE"				"FONDEFH"	"C/S"		95130								-72.412162000000	18.528645000000		"2005 MSPP database with geocodes"
188	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139011	"CENTRE MEDICO - SOCIAL DE LA RIVIERE FROIDE"				"MSPP"	"C/S"		95131								-72.412601000000	18.518356000000		"2005 MSPP database with geocodes"
189	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139013	"CENTRE PHILADELPHIE MEDICALE ET DENTAIRE"				"AMAP"	"C/S"		95132								-72.413178000000	18.532190000000		"2005 MSPP database with geocodes"
190	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139002	"CENTRE DE SANTE BETHESDA"				"LA CROIX J"	"C/S"		95133								-72.411279000000	18.530665000000		"2005 MSPP database with geocodes"
191	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139019	"FONDATION HANDS OF LOVE"				"J.SERGE PI"	"CSL"	"PRI"	11319								-72.375261000000	18.531622000000		"2005 MSPP database with geocodes"
192	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139009	"CENTRE MEDICAL EBEN EZER"				"DR MARIE"	"C/S"		95134								-72.407666000000	18.537379000000		"2005 MSPP database with geocodes"
193	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139012	"CENTRE MEDICO SOCIAL ANTOINE LAVOISIER"				"GINDEC"	"C/S"		95135								-72.388754000000	18.533344000000		"2005 MSPP database with geocodes"
194	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139026	"MAIN DE DIEU"				"THOMAS"	"Unknown"		95136								-72.401242000000	18.540226000000		"2005 MSPP database with geocodes"
195	1	1	13	"OUEST"	"CARREFOUR"	113	108	1130195	"DISPENSAIRE MARIE LOUISE DE JESUS"				"SOEUR LUCIE"	"DISP"	"PRI"	11321								-72.420388000000	18.540028000000		"2005 MSPP database with geocodes"
196	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139010	"CENTRE MEDICAL O.M./ PES SANTE PLUS"				"DR PIERRE"	"C/S"		95137								-72.408444000000	18.537869000000		"2005 MSPP database with geocodes"
197	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139003	"CENTRE DE SANTE BON SECOURS"					"C/S"		95138								-72.443868000000	18.540718000000		"2005 MSPP database with geocodes"
198	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139023	"HOPITAL CANADIEN LA VIGNE"				"DR HYPPOLITE JEAN WESNER"	"HOP"		95139								-72.400902000000	18.533873000000		"2005 MSPP database with geocodes"
199	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139025	"HOPITAL SAINT CHARLES"				"ING. LIONEL DEGAND"	"HOP"		95140								-72.409722000000	18.538500000000		"2005 MSPP database with geocodes"
200	1	1	13	"OUEST"	"CARREFOUR"	113	93	1130200	"HOPITAL ADVENTISTE D'HAITI"				"L'UNION DES ADVENTISTES DU 7EME JOUR"	"HOP"	"PRI"	11306								-72.386987000000	18.531269000000		"2005 MSPP database with geocodes"
201	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139020	"FOOD FOR THE POOR"				"FOOD FOR THE POOR"	"HOP"	"PRI"	11316								-72.397757000000	18.541523000000		"2005 MSPP database with geocodes"
202	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139024	"HOPITAL DE CARREFOUR"				"MSPP"	"HOP"	"PUB"	11303								-72.407454000000	18.538261000000		"2005 MSPP database with geocodes"
203	8	1	34	"GRANDE ANSE"	"PESTEL"	834	3	8340203	"CENTRE DE SANTE DE PESTEL"				"MSPP"	"C/S"		95141								-73.799274000000	18.541265000000		"2005 MSPP database with geocodes"
204	8	1	31	"GRANDE ANSE"	"CORAIL"	831	2	8310204	"CAL DE CORAIL / HOPITAL SAINT PIERRE"				"MSPP"	"Other"		95142								-73.892602000000	18.567626000000		"2005 MSPP database with geocodes"
205	7	1	31	"SUD"	"AQUIN"	731	0	7319002	"CENTRE MEDICAL DE MASEILLAN"					"C/S"		95143								-73.301391000000	18.310601000000		"2005 MSPP database with geocodes"
206	7	1	31	"SUD"	"AQUIN"	731	9	7310206	"DP ST ANTOINE DE VIEUX BOURG D'AQUIN"					"DISP"		95144								-73.343512000000	18.298954000000		"2005 MSPP database with geocodes"
207	8	4	22	"GRANDE ANSE"	"DAME-MARIE"	822	2	8220207	"HOPITAL DE LA COMMUNAUTE DAME - MARIENNE"				"MSPP - MSH / HS 2007"	"HOP"		95145								-74.422023000000	18.562399000000		"2005 MSPP database with geocodes"
208	8	4	21	"GRANDE ANSE"	"ANSE-D'AINAULT"	821	3	8210208	"CENTRE DE SANTE SAINT JEAN BAPTISTE"				"MSPP"	"C/S"		95146								-74.454085000000	18.489921000000		"2005 MSPP database with geocodes"
209	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139006	"CENTRE DE SANTE LAVALE"					"C/S"		95147								-72.410375000000	18.443451000000		"2005 MSPP database with geocodes"
210	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139014	"CENTRE SANTE DICOU"					"C/S"		95148								-72.392019000000	18.406409000000		"2005 MSPP database with geocodes"
211	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139016	"DISPENSAIRE DE TAILLEFER"					"DISP"	"PRI"	11311								-72.408612000000	18.483334000000		"2005 MSPP database with geocodes"
212	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139008	"CENTRE DE SANTE TOTOLEAU"					"C/S"		95149								-72.414304000000	18.401593000000		"2005 MSPP database with geocodes"
213	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139015	"CLINIQUE DE MORNE A CHANDELLE"					"C/S"		95150								-72.431419000000	18.515289000000		"2005 MSPP database with geocodes"
214	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139017	"DISPENSAIRE MORNE A CHANDELLE"					"DISP"		95151								-72.419392000000	18.538308000000		"2005 MSPP database with geocodes"
215	1	7	51	"OUEST"	"ANSE-A-GALET"	151	3	1510215	"CENTRE DE SANTE BILL RICE"					"DISP"	"PRI"	15102								-72.846714000000	18.788899000000		"2005 MSPP database with geocodes"
216	7	5	11	"SUD"	"LES CAYES"	711	10	7110216	"CLINIQUE CITYMED CAYES"				"Docteur Jean NosTa"	"C/S"		95152								-73.752449000000	18.191680000000		"2005 MSPP database with geocodes"
217	1	1	12	"OUEST"	"DELMAS"	112	0	1129022	"ClLINIQUE COMMUNAUTAIRE DE DELMAS 75"				"Dr Gustave Jn Frantois"	"C/S"		95153								-72.265545000000	18.545714000000		"2005 MSPP database with geocodes"
218	7	1	31	"SUD"	"AQUIN"	731	4	7310218	"CENTRE DE SANTE LA COLLINE"					"C/S"		95154								-73.245624000000	18.308063000000		"2005 MSPP database with geocodes"
219	10	3	52	"NIPPES"	"BARADERES"	1020	8	10200219	"BARADERES"					"Other"		95155								-73.638611000000	18.482498000000		"2005 MSPP database with geocodes"
220	7	5	14	"SUD"	"CAMP PERRIN"	714	2	7140220	"CENTRE DE SANTE CAMP-PERRIN"					"C/S"		95156								-73.865623000000	18.312700000000		"2005 MSPP database with geocodes"
221	7	4	33	"SUD"	"CAVAILLON"	733	2	7330221	"C.S  CAVAILLON"				"MSPP"	"Other"		95157								-73.653094000000	18.298198000000		"2005 MSPP database with geocodes"
222	7	3	41	"SUD"	"COTEAUX"	741	1	7410222	"CENTRE DE SANTE DE COTEAUX"				"MSSP"	"C/S"		95158								-74.040428000000	18.206069000000		"2005 MSPP database with geocodes"
223	7	5	16	"SUD"	"ILE A VACHE"	716	4	7160223	"ILE A VACHE"				"MSPP"	"Other"		95159								-73.666667000000	18.083334000000		"2005 MSPP database with geocodes"
224	7	3	52	"SUD"	"LES ANGLAIS"	752	2	7520224	"LES ANGLAIS"				"MSPP"	"Other"		95160								-74.219134000000	18.307596000000		"2005 MSPP database with geocodes"
225	7	2	42	"SUD"	"PORT-A-PIMENT"	742	4	7420225	"CENTRE DE PORT-A-PIMENT"				"MSPP"	"C/S"		95161								-74.097615000000	18.249040000000		"2005 MSPP database with geocodes"
226	7	6	22	"SUD"	"ST. JEAN DU SUD"	722	4	7220226	"CENTRE DE SANTE  ST JEAN DU SUD"				"MSPP"	"C/S"		95162								-73.812482000000	18.076162000000		"2005 MSPP database with geocodes"
227	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119001	"CEGYPEF"					"Unknown"		95163								-72.341489000000	18.555703000000		"2005 MSPP database with geocodes"
228	6	3	23	"CENTRE"	"BOUCAN CARRE"	623	0	6239001	"CENTRE DE SANTE DE SAINT-MICHEL"				"Zanmi La santT"	"C/S"		95164								-72.146859000000	18.924881000000		"2005 MSPP database with geocodes"
229	9	4	14	"NORD OUEST"	"CHANSOLME"	914	2	9140229	"CENTRE DE SANTE DE CHAMSOLME"				"MSPP"	"C/S"		95165								-72.834505000000	19.875080000000		"2005 MSPP database with geocodes"
230	3	1	11	"NORD"	"CAP HAITIEN"	311	1	3110230	"HOPITAL JUSTINIEN"				"MSPP"	"HOP"	"PUB"	31100	"Undetermined"						"Multiple records - possible location"	-72.206315000000	19.762440000000		"HHS_20100120"
231	2	1	11	"SUD EST"	"JACMEL"	211	15	2110231	"CENTRE JEUNES FOSREF"					"C/S"		95166								-72.533408000000	18.235713000000		"2005 MSPP database with geocodes"
232	1	5	21	"OUEST"	"LEOGANE"	121	0	1219004	"CENTRE JEUNES FOSREF LEOGANE"				"Meritene Innocent"	"C/S"		95167							"Multiple records - possible location"	-72.625760000000	18.507579000000		"2005 MSPP database with geocodes"
233	7	5	11	"SUD"	"LES CAYES"	711	14	7110233	"KLINIK LA FANMY"				"Docteur Serge Louissaint"	"C/S"		95168								-73.749298000000	18.194623000000		"2005 MSPP database with geocodes"
234	7	1	31	"SUD"	"AQUIN"	731	0	7319003	"CLINIQUE MOBILE FHAPROMES"					"C/S"		95169								-73.304993000000	18.309765000000		"2005 MSPP database with geocodes"
235	6	2	21	"CENTRE"	"MIREBALAIS"	621	0	6219001	"Clinique Saint Pierre"				"RTv Jeannot Joseph Eglise Episcopale"	"C/S"		95170								-72.100720000000	18.831315000000		"2005 MSPP database with geocodes"
236	5	7	42	"ARTIBONITE"	"PETITE RIVIERE DE L'ARTIBONITE"	542	3	5420236	"CENTRE MEDICAL CHARLES COLIMON"				"Docteur Dieula Louissaint"	"C/S"		95171								-72.477194000000	19.121192000000		"2005 MSPP database with geocodes"
237	5	1	11	"ARTIBONITE"	"GONAIVES"	511	13	5110237	"CENTRE MEDICO - SOCIAL DE K- SOLEIL"				"MSPP"	"C/S"		95172								-72.689348000000	19.455476000000		"2005 MSPP database with geocodes"
238	3	1	11	"NORD"	"CAP HAITIEN"	311	2	3110238	"CMS LAFOSSETTE"				"Docteur Guy DuguT"	"CSL"	"MIX"	31101								-72.206017000000	19.753813000000		"2005 MSPP database with geocodes"
239	9	3	11	"NORD OUEST"	"PORT DE PAIX"	911	3	9110239	"CLINIQUE PROFAMIL PORT-DE-PAIX"				"Docteur Lesly Billy"	"C/S"		95173								-72.829779000000	19.938814000000		"2005 MSPP database with geocodes"
240	7	5	11	"SUD"	"LES CAYES"	711	0	7119002	"CROIX ROUGE HAITIENNE CAYES"				"M Placide Jean Yves"	"Other"		95174								-73.749767000000	18.195169000000		"2005 MSPP database with geocodes"
241	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119019	"CROIX ROUGE HAITIENNE PAP"					"C/S"		95175								-72.340483000000	18.547931000000		"2005 MSPP database with geocodes"
242	5	6	44	"ARTIBONITE"	"DESDUNES"	544	0	5449001	"CENTRE DE SANTE DE DESDUNES"					"C/S"		95176								-72.634636000000	19.284314000000		"2005 MSPP database with geocodes"
243	7	1	32	"SUD"	"ST. LOUIS DU SUD"	732	1	7320243	"CENTRE DE SANTE DE SAINT LOUIS DU SUD"					"C/S"		95177								-73.546507000000	18.263161000000		"2005 MSPP database with geocodes"
244	5	7	32	"ARTIBONITE"	"VERRETTES"	532	17	5320244	"CENTRE DE SANTE DE LIANCOURT"					"C/S"		95178								-72.534985000000	19.127186000000		"2005 MSPP database with geocodes"
245	5	7	32	"ARTIBONITE"	"VERRETTES"	532	13	5320245	"HOPITAL DUMARSAIS ESTIME"					"HOP"		95179								-72.467605000000	19.050792000000		"2005 MSPP database with geocodes"
246	5	3	12	"ARTIBONITE"	"ENNERY"	512	5	5120246	"SFA"				"SOEUR DE LA CHARITE D'OTTAWA"	"Other"		95180								-72.483323000000	19.486606000000		"2005 MSPP database with geocodes"
247	6	1	11	"CENTRE"	"HINCHE"	611	0	6119001	"CAL ST ESPRIT DUFAILLY"					"Other"		95181								-72.079624000000	19.166625000000		"2005 MSPP database with geocodes"
248	6	1	41	"CENTRE"	"CECA LA SOURCE"	641	0	6419001	"CENTRE DE SANTE DE CERCA LA SOURCE"				"(PIH) Zanmi la santT/DR Mc Kenley St Louis"	"C/S"		95182								-71.790428000000	19.168004000000		"2005 MSPP database with geocodes"
